run;iterations;problem;ants;OptSolution;totaltime
 10; 50; 6; 4096; 10618.00; 1.92456
 10; 50; 6; 2048; 10618.00; 1.27549
 10; 50; 6; 2048; 10618.00; 1.22892
 10; 50; 6; 2048; 10618.00; 1.28045
 10; 50; 6; 2048; 10618.00; 1.28632
 10; 50; 6; 2048; 10588.00; 1.27051
 10; 50; 6; 2048; 10618.00; 1.25215
 10; 50; 6; 2048; 10601.00; 1.25003
 10; 50; 6; 2048; 10618.00; 1.28169
 10; 50; 6; 2048; 10605.00; 1.27964
 10; 50; 6; 2048; 10618.00; 1.26028
 10; 50; 6; 1024; 10586.00; 0.92903
 10; 50; 6; 1024; 10618.00; 0.91847
 10; 50; 6; 1024; 10618.00; 0.92601
 10; 50; 6; 1024; 10601.00; 0.92779
 10; 50; 6; 1024; 10604.00; 0.91079
 10; 50; 6; 1024; 10586.00; 0.89474
 10; 50; 6; 1024; 10589.00; 0.89628
 10; 50; 6; 1024; 10588.00; 0.89155
 10; 50; 6; 1024; 10618.00; 0.88870
 10; 50; 6; 1024; 10618.00; 0.89956
 10; 50; 7; 8192; 16481.00; 3.56790
 10; 50; 7; 8192; 16495.00; 3.72602
 10; 50; 7; 8192; 16503.00; 3.73082
 10; 50; 7; 8192; 16499.00; 3.71121
 10; 50; 7; 8192; 16485.00; 3.82138
 10; 50; 7; 8192; 16490.00; 3.68230
 10; 50; 7; 8192; 16515.00; 3.68417
 10; 50; 7; 8192; 16494.00; 3.51669
 10; 50; 7; 8192; 16470.00; 3.57402
 10; 50; 7; 8192; 16482.00; 3.68880
 10; 50; 7; 4096; 16506.00; 2.27568
 10; 50; 7; 4096; 16506.00; 2.29791
 10; 50; 7; 4096; 16481.00; 2.29822
 10; 50; 7; 4096; 16457.00; 2.29800
 10; 50; 7; 4096; 16480.00; 2.30393
 10; 50; 7; 4096; 16478.00; 2.27525
 10; 50; 7; 4096; 16479.00; 2.28812
 10; 50; 7; 4096; 16441.00; 2.31773
 10; 50; 7; 4096; 16499.00; 2.22319
 10; 50; 7; 4096; 16475.00; 2.18050
 10; 50; 7; 2048; 16496.00; 1.60322
 10; 50; 7; 2048; 16494.00; 1.59738
 10; 50; 7; 2048; 16481.00; 1.59833
 10; 50; 7; 2048; 16443.00; 1.59817
 10; 50; 7; 2048; 16494.00; 1.58173
 10; 50; 7; 2048; 16443.00; 1.59425
 10; 50; 7; 2048; 16469.00; 1.60146
 10; 50; 7; 2048; 16476.00; 1.60757
 10; 50; 7; 2048; 16445.00; 1.58134
 10; 50; 7; 2048; 16467.00; 1.59348
 10; 50; 7; 1024; 16458.00; 1.23455
 10; 50; 7; 1024; 16448.00; 1.23981
 10; 50; 7; 1024; 16466.00; 1.22871
 10; 50; 7; 1024; 16469.00; 1.24480
 10; 50; 7; 1024; 16493.00; 1.24298
 10; 50; 7; 1024; 16447.00; 1.23328
 10; 50; 7; 1024; 16433.00; 1.23939
 10; 50; 7; 1024; 16448.00; 1.23706
 10; 50; 7; 1024; 16469.00; 1.23544
 10; 50; 7; 1024; 16463.00; 1.22081
