run;iterations;problem;ants;OptSolution;totaltime
 10; 50; 3; 1024; 4015.00; 0.48649
 10; 50; 3; 1024; 4015.00; 0.47464
 10; 50; 3; 1024; 4015.00; 0.47836
 10; 50; 4; 8192; 6120.00; 3.24965
 10; 50; 4; 8192; 6120.00; 3.22625
 10; 50; 4; 8192; 6120.00; 2.88158
 10; 50; 4; 8192; 6120.00; 3.01610
 10; 50; 4; 8192; 6120.00; 3.23080
 10; 50; 4; 8192; 6120.00; 3.23139
 10; 50; 4; 8192; 6120.00; 3.21249
 10; 50; 4; 8192; 6120.00; 3.24483
 10; 50; 4; 8192; 6120.00; 3.23383
 10; 50; 4; 8192; 6120.00; 3.19018
 10; 50; 4; 4096; 6120.00; 1.72770
 10; 50; 4; 4096; 6120.00; 1.69102
 10; 50; 4; 4096; 6120.00; 1.70238
 10; 50; 4; 4096; 6120.00; 1.75611
 10; 50; 4; 4096; 6120.00; 1.73387
 10; 50; 4; 4096; 6120.00; 1.70408
 10; 50; 4; 4096; 6120.00; 1.74299
 10; 50; 4; 4096; 6120.00; 1.73556
 10; 50; 4; 4096; 6120.00; 1.69597
 10; 50; 4; 4096; 6120.00; 1.73106
 10; 50; 4; 2048; 6120.00; 0.99733
 10; 50; 4; 2048; 6120.00; 0.99869
 10; 50; 4; 2048; 6120.00; 0.99438
 10; 50; 4; 2048; 6120.00; 0.95014
 10; 50; 4; 2048; 6120.00; 1.00291
 10; 50; 4; 2048; 6120.00; 0.95607
 10; 50; 4; 2048; 6120.00; 0.95132
 10; 50; 4; 2048; 6120.00; 0.98591
 10; 50; 4; 2048; 6120.00; 0.99788
 10; 50; 4; 2048; 6120.00; 0.92979
 10; 50; 4; 1024; 6120.00; 0.57320
 10; 50; 4; 1024; 6120.00; 0.53130
 10; 50; 4; 1024; 6120.00; 0.51750
 10; 50; 4; 1024; 6120.00; 0.52981
 10; 50; 4; 1024; 6120.00; 0.53605
 10; 50; 4; 1024; 6120.00; 0.53091
 10; 50; 4; 1024; 6120.00; 0.49352
 10; 50; 4; 1024; 6120.00; 0.52937
 10; 50; 4; 1024; 6120.00; 0.53256
 10; 50; 4; 1024; 6120.00; 0.51903
 10; 50; 5; 8192; 12400.00; 3.25851
 10; 50; 5; 8192; 12400.00; 3.42789
 10; 50; 5; 8192; 12400.00; 3.37431
 10; 50; 5; 8192; 12400.00; 3.38032
 10; 50; 5; 8192; 12400.00; 3.32379
 10; 50; 5; 8192; 12400.00; 3.37919
 10; 50; 5; 8192; 12400.00; 3.45400
 10; 50; 5; 8192; 12400.00; 3.37605
 10; 50; 5; 8192; 12400.00; 3.34505
 10; 50; 5; 8192; 12400.00; 3.37923
 10; 50; 5; 4096; 12400.00; 1.92329
 10; 50; 5; 4096; 12400.00; 1.82385
 10; 50; 5; 4096; 12400.00; 1.80433
 10; 50; 5; 4096; 12400.00; 1.78354
 10; 50; 5; 4096; 12400.00; 1.77466
 10; 50; 5; 4096; 12400.00; 1.78835
 10; 50; 5; 4096; 12400.00; 1.80058
 10; 50; 5; 4096; 12400.00; 1.79756
 10; 50; 5; 4096; 12400.00; 1.79643
 10; 50; 5; 4096; 12400.00; 1.81528
 10; 50; 5; 2048; 12400.00; 1.02305
 10; 50; 5; 2048; 12400.00; 0.97855
 10; 50; 5; 2048; 12400.00; 1.00082
 10; 50; 5; 2048; 12400.00; 0.99714
 10; 50; 5; 2048; 12400.00; 0.99302
 10; 50; 5; 2048; 12400.00; 0.97729
 10; 50; 5; 2048; 12400.00; 1.04582
 10; 50; 5; 2048; 12400.00; 1.01372
 10; 50; 5; 2048; 12400.00; 1.05153
 10; 50; 5; 2048; 12400.00; 1.02856
 10; 50; 5; 1024; 12400.00; 0.69261
 10; 50; 5; 1024; 12400.00; 0.70646
 10; 50; 5; 1024; 12400.00; 0.69267
 10; 50; 5; 1024; 12400.00; 0.69985
 10; 50; 5; 1024; 12400.00; 0.69345
 10; 50; 5; 1024; 12400.00; 0.68591
 10; 50; 5; 1024; 12400.00; 0.69534
 10; 50; 5; 1024; 12400.00; 0.69827
 10; 50; 5; 1024; 12400.00; 0.69118
 10; 50; 5; 1024; 12400.00; 0.69696
