run;iterations;problem;ants;OptSolution;totaltime
 10; 50; 4; 2048; 6120.00; 0.81633
 10; 50; 4; 4096; 6120.00; 1.54423
 10; 50; 4; 4096; 6120.00; 1.57448
 10; 50; 4; 4096; 6120.00; 1.54637
 10; 50; 4; 4096; 6120.00; 1.55225
 10; 50; 4; 4096; 6120.00; 1.54453
 10; 50; 4; 4096; 6120.00; 1.56295
 10; 50; 4; 4096; 6120.00; 1.53926
 10; 50; 4; 4096; 6120.00; 1.55592
 10; 50; 4; 4096; 6120.00; 1.55293
 10; 50; 4; 4096; 6120.00; 1.53592
 10; 50; 4; 8192; 6120.00; 3.03771
 10; 50; 4; 8192; 6120.00; 3.02837
 10; 50; 4; 8192; 6120.00; 3.04625
 10; 50; 4; 8192; 6120.00; 3.04242
 10; 50; 4; 8192; 6120.00; 3.02733
 10; 50; 4; 8192; 6120.00; 3.04346
 10; 50; 4; 8192; 6120.00; 3.01800
 10; 50; 4; 8192; 6120.00; 3.03835
 10; 50; 4; 8192; 6120.00; 3.02548
 10; 50; 4; 8192; 6120.00; 3.02559
 10; 50; 5; 1024; 12400.00; 0.50936
 10; 50; 5; 1024; 12400.00; 0.49622
 10; 50; 5; 1024; 12400.00; 0.48647
 10; 50; 5; 1024; 12400.00; 0.49906
 10; 50; 5; 1024; 12400.00; 0.51046
 10; 50; 5; 1024; 13595.00; 0.51377
 10; 50; 5; 1024;
 10; 50; 6; 1024; 10585.00; 0.64700
 10; 50; 6; 1024; 10585.00; 0.57710
 10; 50; 6; 1024; 14723.00; 0.57675
 10; 50; 6; 1024; 14723.00; 0.58496
 10; 50; 6; 1024; 14723.00; 0.59110
 10; 50; 6; 1024; 14723.00; 0.57608
 10; 50; 6; 1024; 14723.00; 0.57549
 10; 50; 6; 1024; 14723.00; 0.57897
 10; 50; 6; 1024; 14723.00; 0.58782
 10; 50; 6; 1024; 14723.00; 0.57601
 10; 50; 6; 2048; 14723.00; 0.92318
 10; 50; 6; 2048; 14723.00; 0.94199
 10; 50; 6; 2048; 10604.00; 0.91875
 10; 50; 6; 2048;
 10; 50; 7; 1024; 16425.00; 0.78624
 10; 50; 7; 1024; 22497.00; 0.73485
 10; 50; 7; 1024; 1933638872.00; 0.73885
 10; 50; 7; 1024; 16402.00; 0.74290
 10; 50; 7; 1024; 22497.00; 0.73436
 10; 50; 7; 1024; 2055024405.00; 0.73919
 10; 50; 7; 1024; 16437.00; 0.72773
 10; 50; 7; 1024; 16499.00; 0.72843
 10; 50; 7; 1024; 16432.00; 0.73535
 10; 50; 7; 1024; 16432.00; 0.73742
 10; 50; 7; 2048; 2075494691.00; 0.97049
 10; 50; 7; 2048; 621406401.00; 1.07344
 10; 50; 7; 2048; 1769901228.00; 1.05256
 10; 50; 7; 2048; 1600111071.00; 1.08066
 10; 50; 7; 2048; 1608187817.00; 1.05710
 10; 50; 7; 2048; 16352.00; 1.04456
 10; 50; 7; 2048; 791903296.00; 1.05931
 10; 50; 7; 2048; 16427.00; 1.04932
 10; 50; 7; 2048; 274709300.00; 1.07892
 10; 50; 7; 2048; 16448.00; 1.10675
 10; 50; 7; 4096; 22497.00; 1.85594
 10; 50; 7; 4096; 22497.00; 1.84482
 10; 50; 7; 4096; 22497.00; 1.84483
 10; 50; 7; 4096; 22497.00; 1.85797
 10; 50; 7; 4096; 22497.00; 1.84950
 10; 50; 7; 4096; 22497.00; 1.85297
 10; 50; 7; 4096; 22497.00; 1.84336
 10; 50; 7; 4096; 22497.00; 1.85473
 10; 50; 7; 4096; 22497.00; 1.86633
 10; 50; 7; 4096; 22497.00; 1.85317
 10; 50; 7; 8192; 16499.00; 3.34950
 10; 50; 7; 8192; 16498.00; 3.35519
 10; 50; 7; 8192; 16511.00; 3.34424
 10; 50; 7; 8192; 1695138587.00; 3.17971
 10; 50; 7; 8192; 1421156759.00; 3.18502
 10; 50; 7; 8192; 1963660235.00; 3.20896
 10; 50; 7; 8192; 2138045268.00; 3.19790
 10; 50; 7; 8192; 2139167885.00; 3.18263
 10; 50; 7; 8192; 1872544810.00; 3.19157
 10; 50; 7; 8192; 2075928362.00; 3.21421
