run;iterations;problem;ants;OptSolution;totaltime
 10; 50; 6; 2048; 10618.00; 1.23380
 10; 50; 6; 2048; 10618.00; 1.26642
 10; 50; 6; 2048; 10618.00; 1.26604
 10; 50; 6; 2048; 10618.00; 1.23964
 10; 50; 6; 2048; 10601.00; 1.24502
 10; 50; 6; 2048; 10618.00; 1.27700
 10; 50; 6; 2048; 10618.00; 1.24846
 10; 50; 6; 2048; 10605.00; 1.28295
 10; 50; 6; 2048; 10601.00; 1.24119
 10; 50; 6; 2048; 10618.00; 1.25044
 10; 50; 6; 1024; 10618.00; 0.90676
 10; 50; 6; 1024; 10589.00; 0.90469
 10; 50; 6; 1024; 10618.00; 0.87893
 10; 50; 6; 1024; 10604.00; 0.91622
 10; 50; 6; 1024; 10601.00; 0.89849
 10; 50; 6; 1024; 10588.00; 0.88805
 10; 50; 6; 1024; 10618.00; 0.91093
 10; 50; 6; 1024; 10605.00; 0.89971
 10; 50; 6; 1024; 10588.00; 0.87546
 10; 50; 6; 1024; 10605.00; 0.88883
 10; 50; 7; 8192; 16487.00; 3.46967
 10; 50; 7; 8192; 16494.00; 3.42214
 10; 50; 7; 8192; 16470.00; 3.45483
 10; 50; 7; 8192; 16472.00; 3.43984
 10; 50; 7; 8192; 16475.00; 3.66765
 10; 50; 7; 8192; 16466.00; 3.77497
 10; 50; 7; 8192; 16496.00; 3.76975
 10; 50; 7; 8192; 16494.00; 3.46083
 10; 50; 7; 8192; 16500.00; 3.47611
 10; 50; 7; 8192; 16475.00; 3.46320
 10; 50; 7; 4096; 16499.00; 2.13594
 10; 50; 7; 4096; 16454.00; 2.14976
 10; 50; 7; 4096; 16466.00; 2.13860
 10; 50; 7; 4096; 16494.00; 2.15269
 10; 50; 7; 4096; 16491.00; 2.14864
 10; 50; 7; 4096; 16447.00; 2.13867
 10; 50; 7; 4096; 16505.00; 2.15568
 10; 50; 7; 4096; 16456.00; 2.27456
 10; 50; 7; 4096; 16470.00; 2.16905
 10; 50; 7; 4096; 16504.00; 2.14734
 10; 50; 7; 2048; 16469.00; 1.50695
 10; 50; 7; 2048; 16474.00; 1.50329
 10; 50; 7; 2048; 16460.00; 1.50682
 10; 50; 7; 2048; 16482.00; 1.49554
 10; 50; 7; 2048; 16444.00; 1.50461
 10; 50; 7; 2048; 16473.00; 1.51030
 10; 50; 7; 2048; 16499.00; 1.51575
 10; 50; 7; 2048; 16445.00; 1.56310
 10; 50; 7; 2048; 16439.00; 1.57287
 10; 50; 7; 2048; 16459.00; 1.59781
 10; 50; 7; 1024; 16445.00; 1.23297
 10; 50; 7; 1024; 16439.00; 1.22341
 10; 50; 7; 1024; 16405.00; 1.21944
 10; 50; 7; 1024; 16425.00; 1.23699
 10; 50; 7; 1024; 16457.00; 1.22685
 10; 50; 7; 1024; 16465.00; 1.23255
 10; 50; 7; 1024; 16432.00; 1.23067
 10; 50; 7; 1024; 16470.00; 1.21278
 10; 50; 7; 1024; 16432.00; 1.22555
 10; 50; 7; 1024; 16442.00; 1.23758
